"x","y","xv","yv"
0.669141326099634,0.522853323025629,0.615707412733929,-0.787974861213536
0.830849067308009,0.906264826888219,0.737111068469013,-0.675771612854868
0.555681372294202,0.442018552683294,0.622522944137103,-0.782601548696956
0.877004010602832,0.469632484950125,0.472072154482756,-0.881559913427334
0.845795959001407,0.951654305914417,0.747455719556369,-0.664311634176665
0.758062124950811,0.68143280595541,0.6685184745438,-0.743695535278807
0.263972117798403,0.497358347987756,0.883299242729247,-0.468809607190317
0.355424170382321,0.935938244219869,0.934860626095682,-0.355014943031966
0.255336093716323,0.820688584120944,0.954853226342776,-0.297077963071633
0.468371241353452,0.792045737383887,0.860762645265403,-0.509006550562669
0.751578463008627,0.182391178561375,0.235832467100423,-0.971793726806943
0.904470116598532,0.502519871806726,0.485669867800801,-0.874142310788325
0.089681405806914,0.0110841137357056,0.12266102801862,-0.992448624466484
0.2722457353957,0.887215096969157,0.956003923152401,-0.293353880010506
0.807877088198438,0.504159870790318,0.529422416745919,-0.848358358623825
0.705827788682655,0.156732053495944,0.216774184621265,-0.976221774435392
0.575245159678161,0.056892080930993,0.0984204120276001,-0.995144925373344
0.643607633654028,0.81038603419438,0.783079889523643,-0.621921125725472
0.939079186879098,0.810724786482751,0.653482208226024,-0.756941875927101
0.814759800909087,0.773193071363494,0.688361550680119,-0.72536775193364
0.992825094610453,0.799485034309328,0.627191206558473,-0.778865322386179
0.430574819911271,0.638278461061418,0.829007126988216,-0.559238038229468
0.683474031742662,0.982852746266872,0.821002938243305,-0.570923966387697
0.819891995284706,0.218580852029845,0.257599919933356,-0.96625166558735
0.581769369775429,0.852172374259681,0.825892148841406,-0.563828128494957
0.883090729825199,0.0430642459541559,0.0487074894331173,-0.998813085853966
0.0136464273091406,0.843834997154772,0.999869260236742,-0.0161698000491466
0.231278550811112,0.659744377247989,0.943694102589211,-0.330819347587688
0.41381826903671,0.172329436289147,0.384435099485659,-0.923152021220477
0.459547147620469,0.00508747436106205,0.0110699471399431,-0.999938726257924
0.284660278586671,0.346102449344471,0.772330069042177,-0.635221429466376
0.0265335054136813,0.554610279155895,0.998857546070131,-0.0477870553471989
0.696787907043472,0.546623698202893,0.617226186544477,-0.78678576159191
0.49783383612521,0.666172006167471,0.801034930683879,-0.598617607345686
0.988458995008841,0.858992023859173,0.65594494691524,-0.754808735121926
0.31489609181881,0.643990389769897,0.898353344293619,-0.43927356942624
0.772204252891243,0.816920013865456,0.726716145516642,-0.686937874807784
0.776530463946983,0.544373194221407,0.574029692618873,-0.818834483880523
0.59243577439338,0.373254683800042,0.533058252613156,-0.846078542052101
0.97345483629033,0.7134594169911,0.591144099197262,-0.806565963814651
0.759482537396252,0.0240768210496753,0.031685694492303,-0.999497882321188
0.872294028988108,0.888376033864915,0.713535747734752,-0.70061882411523
0.582905020797625,0.940708065405488,0.850037819223523,-0.526721658838629
0.58878966094926,0.113228627014905,0.188847146064434,-0.982006494593248
0.706791125703603,0.91760322265327,0.792230576872389,-0.610221855613548
0.583383644465357,0.154102592496201,0.255393063125323,-0.966837309637699
0.775483627337962,0.688067208742723,0.663689185678695,-0.748008465736285
