"x","y","xv","yv"
0.647406443720683,0.198188118170947,-0.997814787611431,-0.066073062771103
0.0885966117493808,0.071246991166845,-0.999995942058904,0.00284883585441902
0.599869821919128,0.546337494859472,-0.992577390322862,0.121614654626231
0.840087661752477,0.623672603396699,-0.991133720153509,-0.132868163134236
0.939397636801004,0.659431320615113,0.957218184678357,0.289367149001181
0.517559690168127,0.305657864781097,-0.969254794147775,-0.246059228686009
0.42903455439955,0.341098221484572,0.992345431909585,0.123493091985664
0.434780019568279,0.141606206772849,-0.972266358847354,0.233876308021371
0.101099896477535,0.792635126737878,-0.996971707359695,0.0777651253731004
0.458899538964033,0.192366128787398,0.989492896580351,-0.144581491267131
0.575859037460759,0.753118900349364,0.998732499062474,-0.050332845304296
0.650200074538589,0.524559405166656,-0.999992423145681,-0.00389276909533242
0.769143091049045,0.176849538460374,-0.997018264219212,0.0771659303923016
0.590816310839728,0.381070636678487,0.985733385506992,-0.168314267657033
0.603945734910667,0.0790542443282902,0.990024449282052,-0.140895669996525
0.772268616827205,0.110406562918797,0.993814767320822,0.111050476158639
0.993932118872181,0.760330024873838,0.996044942553553,-0.0888508436284653
0.34625924937427,0.945152522996068,-0.979653602974226,0.200695834983234
0.722486941609532,0.192418720806018,-0.986728252611531,0.16238028050904
0.21414805855602,0.769330369774252,-0.956841766779554,-0.290609417167064
0.837131184525788,0.241237746551633,0.959294181281391,-0.2824086998654
0.844228021102026,0.756850464269519,-0.996858307102989,0.079205527330887
0.279067982919514,0.997859918745235,-0.980218908874745,-0.197916372956873
0.297050045104697,0.509563785046339,0.958259718096192,0.285899130243878
0.261472302721813,0.822809789096937,-0.980313968038728,-0.197444989979903
0.0721122601535171,0.508092760108411,-0.963123119522695,-0.269061064892104
0.0432801239658147,0.959979833103716,-0.959973345870696,-0.280091369409735
0.566210068296641,0.107484899461269,0.993097409749295,0.117292517874081
0.202891317429021,0.633480389369652,-0.998097470013034,0.0616558217330716
0.375446764286608,0.484053444117308,0.983011446954372,0.183544259394491
0.678759437054396,0.791126336669549,-0.988825833132072,-0.149075389419798
0.545686687808484,0.41460457444191,0.97864522232311,0.205556631671545
0.676220040535554,0.561152218375355,0.999723946481832,-0.0234953363625728
0.678972520167008,0.83733735838905,-0.997840854499797,-0.065678223873016
0.169852296821773,0.919961994513869,-0.988816970959351,0.149134160884669
0.393669180339202,0.0343434440437704,-0.968485664124694,-0.249069304381232
0.414731726050377,0.681368904886767,0.999308933729976,0.0371706196808454
0.701038892613724,0.916541451588273,-0.975774732302837,-0.218777676647612
